"","x"
"310",34.49430523918
"311",50.3333333333333
"312",32.5695521641231
"313",122.391560353288
"314",21.6642287234043
"315",54.9732142857143
"316",47.4666666666667
"317",123.861111111111
"318",18.3015873015873
"319",53.8771929824561
"320",15.7457627118644
"321",43.6353591160221
"322",25.4493670886076
"323",57.8513513513514
"324",121.75
"325",149.045454545455
"326",43.8378378378378
"327",116.638888888889
"328",81.9122807017544
"329",26.1944444444444
"330",73.1391304347826
"331",10.9404761904762
"332",71.3333333333333
"333",57.4418604651163
"334",169.359338061466
"335",12.8660844250364
"336",28.4230769230769
"337",81.8390804597701
"338",183.384615384615
"339",18.8502289077829
"340",90.4716981132076
"341",89.0555555555556
"342",69.0058139534884
"343",9.95238095238095
"344",119.156862745098
"345",22.5882352941176
"346",46.3260135135135
"347",146.728813559322
"348",71.1034482758621
"349",2.76712328767123
"350",9.79411764705882
"351",199.510126280677
"352",152.891891891892
"353",47.9354838709677
"354",13.8695652173913
"355",101.845303867403
"356",7.19480519480519
"357",2.98870056497175
"358",126.354098360656
"359",9.86518518518518
"360",17.4390243902439
"361",88.225
"362",134.719197707736
"363",9.46341463414634
"364",80.2452830188679
"365",101.547770700637
"366",1.44218512898331
"367",52.75
"368",15.6764705882353
"369",136.106060606061
"370",72.0619469026549
"371",22.7666666666667
"372",112.8
"373",47.8888888888889
"374",44.1976401179941
"375",92.6482412060301
"376",85.2162162162162
"377",135.944444444444
"378",12.0714285714286
"379",51.3310344827586
"380",9
"381",22.9927536231884
"382",36.5789473684211
"383",23.707928802589
"384",71.2590340514246
"385",31.5833333333333
"386",88.2623762376238
"387",61.294061302682
"388",131.958333333333
"389",182.296296296296
"390",98.2666666666667
"391",24.292817679558
"392",18.0526315789474
"393",249.123498318116
"394",19.3844731977819
"395",344.670588235294
"396",29.5
"397",45.1682242990654
"398",34.3157894736842
"399",16.5277777777778
"400",249.849338025809
"401",75.7551020408163
"402",55.0409356725146
"403",47.4
"404",64.8253968253968
"405",15.3870967741935
"406",29.4878048780488
"407",322.763149639235
"408",152.010526315789
"409",29.4626865671642
"410",153.330858671325
"411",33.4077365394668
"412",3.55737704918033
"413",11.6
"414",107.4
"415",2.84
"416",138.634696132597
"417",10.1428571428571
"418",126.795454545455
"419",31.3707865168539
"420",89.6666666666667
"421",46.3214285714286
"422",71.1851851851852
"423",14.4878048780488
"424",5.73913043478261
"425",106.484126984127
"426",110.349030470914
"427",43.4385964912281
"428",43.9655172413793
"429",71.7476635514019
"430",161.088666969284
"431",25.9607843137255
"432",98.7547169811321
"433",16.4761904761905
"434",69.9388888888889
"435",124.719766288171
"436",60.0135135135135
"437",18.8823529411765
"438",184.708791208791
"439",95.2238805970149
"440",47.6049515608181
"441",5.03125
"442",178.2
"443",6.21621621621622
"444",48.8333333333333
"445",167.313043478261
"446",58.1379310344828
"447",37.7924528301887
"448",227.808914968641
"449",92.2142857142857
"450",95.7314814814815
"451",107.95652173913
"452",81.469387755102
"453",104.555555555556
"454",57.1011235955056
"455",271.602899046131
"456",175.6
"457",5.94416243654822
"458",95.8684210526316
"459",114.347222222222
"460",65.8048780487805
"461",124.530907394448
"462",46.296875
"463",5.73863636363636
"464",96.3741038932392
"465",129.428571428571
"466",400.477351916376
"467",56.8064516129032
"468",12.0454545454545
"469",104.712256706996
"470",41.2564102564103
"471",15.46875
"472",6.27941176470588
"473",25.7
"474",38.2857142857143
"475",74.1176470588235
"476",177.0625
"477",176.492401215805
"478",54.9852941176471
"479",84.2612123149036
"480",89.25
"481",4.32407407407407
"482",24.9705882352941
"483",72.0338983050847
"484",5.95
"485",29.5555555555556
"486",157.714872944694
"487",157.271186440678
"488",141
"489",168.333143939394
"490",54.5633802816901
"491",29.1063829787234
"492",80.4545454545455
"493",172.712909441233
"494",25.2146892655367
"495",29.7986577181208
"496",112.333333333333
"497",126.846153846154
"498",68.2941176470588
"499",47.3389830508475
"500",68.2201458523245
"501",21.1423611111111
"502",83.6013279445727
"503",9.05769230769231
"504",124.986778846154
"505",18.9501915708812
"506",17.0973451327434
"507",48.8842105263158
"508",134.857142857143
"509",59.5
"510",28.3328220858896
"511",18.6802721088435
"512",28.5079365079365
"513",36.4285714285714
"514",81.0294117647059
"515",150.568421052632
"516",22.1466666666667
"517",38.5038167938931
"518",43.609756097561
"519",64.2077087794433
"520",75.6896551724138
"521",119.836206896552
"522",328.755844155844
"523",28.6538461538462
"524",9.83606557377049
"525",166.80487804878
"526",64.76
"527",171.210526315789
"528",78.0487804878049
"529",78.8832116788321
"530",27.4516129032258
"531",158.756097560976
"532",22.8725490196078
"533",3.69298245614035
"534",44.3033707865169
"535",35.9882352941176
"536",13.8795180722892
"537",73.1857142857143
"538",16.5679012345679
"539",17.6338028169014
"540",148.370967741935
"541",143.923314866113
"542",35.6030871003308
"543",2.3921568627451
"544",228.63829787234
"545",47.4878048780488
"546",19.9822097378277
"547",22.96
"548",97.615763546798
"549",7.73011260443153
"550",117.597222222222
"551",85.7777777777778
"552",71.2974137931034
"553",27.3243243243243
"554",74.1676646706587
"555",131.318965517241
"556",9.48704663212435
"557",73.1934409428645
"558",63.5747126436782
"559",39.1754385964912
"560",59.1428571428571
"561",3.13333333333333
"562",16.6545454545455
"563",26.1509433962264
"564",19.1538461538462
"565",84.71016801854
"566",28.7021943573668
"567",17.0232558139535
"568",96.5555555555556
"569",35.1447368421053
"570",87.9122807017544
"571",32.1428571428571
"572",129.54347826087
"573",76.2291666666667
"574",109.339971550498
"575",98.3948717948718
"576",66.235831381733
"577",60.1428571428571
"578",80.1333333333333
"579",13.2477064220183
"580",68.013698630137
"581",31.9
"582",23.6153846153846
"583",27.6138888888889
"584",170.196679438059
"585",155.772727272727
"586",194.838383026601
"587",129.122448979592
"588",27.7692307692308
"589",54.0322580645161
"590",64.3514644351464
"591",66.4705882352941
"592",29.825
"593",22.4359550561798
"594",55.0285714285714
"595",88.3636363636364
"596",33.6041666666667
"597",13.5
"598",101.25
"599",20.6382978723404
"600",35.0545454545455
"601",13.0909090909091
"602",14.6174496644295
"603",9.73684210526316
"604",11.9056603773585
"605",37.0816326530612
"606",78.3490566037736
"607",91.3958333333333
"608",102.96644295302
"609",161.082474226804
"610",158.293103448276
"611",50.1555555555556
"612",41.8879310344828
"613",59.6162790697674
"614",47.7156567041404
"615",34.9512195121951
"616",149.221178479932
"617",26.28125
"618",15.5128205128205
"619",15.3614775725594
"620",126.830912863071
"621",82.4457831325301
"622",35.1739130434783
"623",62.95
"624",11.463768115942
"625",26.84375
"626",207.458333333333
"627",20.2564102564103
"628",85.866533422163
"629",95
"630",37.1081081081081
"631",82.0898876404494
"632",33.3264781491003
"633",226.097171532847
"634",59.5897435897436
"635",158.905714285714
"636",79.7004405286344
"637",71.7955801104972
"638",77.7294117647059
"639",11.6982591876209
"640",83.5
"641",27.0285714285714
"642",134.560606060606
"643",132.637019230769
"644",92.0987654320988
"645",172.830480133769
"646",60.0877192982456
"647",161.555281342547
"648",50.1709401709402
"649",111.220588235294
"650",9.11764705882353
"651",29.3653846153846
"652",74.6756756756757
"653",17.921568627451
"654",77.2333333333333
"655",55.3370973098638
"656",57.6225165562914
"657",79.2441860465116
"658",7.33333333333333
"659",14.344262295082
"660",90.3589743589744
"661",15.7567567567568
"662",31.9387755102041
"663",83.3703703703704
"664",9.2258064516129
"665",23.8245614035088
"666",259.99852724595
"667",93.7205770690964
"668",108.491206030151
"669",163.5
"670",69.2926829268293
"671",31.7826086956522
"672",9.17241379310345
"673",115.628318584071
"674",35.0691977954685
"675",1.91176470588235
"676",55.9375
"677",28.1111111111111
"678",69.2545454545455
"679",48.4576271186441
"680",84.7722772277228
"681",122.150684931507
"682",74.4570707070707
"683",106.834951456311
"684",57.8699007717751
"685",122.55223880597
"686",25.6153846153846
"687",134.622950819672
"688",6.76
"689",82.7857142857143
"690",13.4814814814815
"691",65.0975609756098
"692",44.0697674418605
"693",12.5238095238095
"694",82.6585365853659
"695",48.8428571428571
"696",23.8950617283951
"697",22.2205733558179
"698",88.1095890410959
"699",209.453488372093
"700",30.0384615384615
"701",59.0416666666667
"702",13.2900763358779
"703",21.8571428571429
"704",74.4733333333333
"705",41.3061224489796
"706",86.2988505747126
"707",7.88571428571429
"708",34.0227272727273
"709",34.135593220339
"710",64.9153225806452
"711",57.3107836570663
"712",75.1019108280255
"713",124.015384615385
"714",7.74074074074074
"715",178.873015873016
"716",60.05
"717",66.6489361702128
"718",53.8928571428571
"719",11.3886010362694
"720",8.34090909090909
"721",103.573529411765
"722",15.5263157894737
"723",53.1140350877193
"724",9.42857142857143
"725",18.7951807228916
"726",30.5850622406639
"727",41.2595419847328
"728",50.6458923512748
"729",168.623655913978
"730",117.573977695167
"731",47.183908045977
"732",101.661764705882
"733",10.2352941176471
"734",26.4451219512195
"735",73.1428571428571
"736",3.96979932445857
"737",197.134892086331
"738",37.4261910087229
"739",64.0380434782609
"740",89.9424460431655
"741",129.85
"742",20.5520833333333
"743",132.620689655172
"744",13.3333333333333
"745",40.0555555555556
"746",29.7222222222222
"747",137.873563218391
"748",57.1389337641357
"749",110.425629290618
"750",48.5138888888889
"751",119.04675118859
"752",154.248554913295
"753",42.4477211796247
"754",34.2664359861592
"755",81.6666666666667
"756",50.7530864197531
"757",146.181818181818
"758",99.9736842105263
"759",54.9775280898876
"760",18.8252178370067
"761",67.827417380661
"762",105.924242424242
"763",33.6808510638298
"764",4.77777777777778
"765",210.863636363636
"766",162.310810810811
"767",69.05
"768",55.4642857142857
"769",38.2477876106195
"770",92.1935483870968
"771",80.8
"772",38.5544887181949
"773",152.171521035599
"774",265.045662100457
"775",83.5
"776",106.035714285714
"777",34
"778",86.65
"779",109.428571428571
"780",55.1376146788991
"781",63.5566037735849
"782",31.1045660508888
"783",72.1481481481482
"784",117.570175438596
"785",33.5652173913044
"786",190.780203784571
"787",93.2181818181818
"788",32.0454545454545
"789",23.8148148148148
"790",12.7727272727273
"791",63.5455942622951
"792",76.8157894736842
"793",87.8444444444444
"794",207.65
"795",49.0555555555556
"796",27.4335664335664
"797",59.1065891472868
"798",102.620689655172
"799",28.5526315789474
"800",80.95
"801",111.687074829932
"802",35.425
"803",48.7945205479452
"804",16.7435897435897
"805",7.55172413793103
"806",24.4
"807",69.8076923076923
"808",87.3703703703704
"809",53.8015873015873
"810",42.6153846153846
"811",68.156146179402
"812",164.011143062545
"813",21.0980392156863
"814",97.1428571428571
"815",23.7219251336898
"816",68.2797513321492
"817",150.861538461538
"818",112.090909090909
"819",84.7758620689655
"820",48.0753424657534
"821",177.567010309278
"822",20.4166666666667
"823",40.5
"824",44.8929336188437
"825",23.0588235294118
"826",81.8865979381443
"827",115.230392156863
"828",24.0808823529412
"829",102.329545454545
"830",48.8478260869565
"831",10.4594594594595
"832",176.261538461538
"833",95.0797132011809
"834",5.55
"835",164.424242424242
"836",70.9523809523809
"837",24.2333333333333
"838",69.7372996468351
"839",24.5961538461538
"840",64.051948051948
"841",21.3023255813953
"842",3.2603305785124
"843",56.5365853658537
"844",100.395308046481
"845",96.4557823129252
"846",37.9252873563218
"847",33.9508196721311
"848",131.929887640449
"849",18.5333333333333
"850",132.144736842105
"851",29.4563345633456
"852",51.82
"853",12.5661764705882
"854",16.8210070810386
"855",121.425
"856",107.962962962963
"857",85.4363636363636
"858",96.95625
"859",30.953488372093
"860",66.5208333333333
"861",29.8333333333333
"862",13.1153846153846
"863",44.984962406015
"864",99.2017543859649
"865",124.625
"866",57.5684931506849
"867",81.3389830508475
"868",6.13793103448276
"869",146.9
"870",74.0333333333333
"871",118.709677419355
"872",43.655737704918
"873",3.91428571428571
"874",8.82758620689655
"875",246.35
"876",53.6233766233766
"877",24.3454545454545
"878",155.875
"879",64.7741935483871
"880",79.0606060606061
"881",50.6573033707865
"882",111.368421052632
"883",204.119047619048
"884",103.147058823529
"885",17.355
"886",8.33333333333333
"887",48.625
"888",279.4370273794
"889",48.982905982906
"890",60.65
"891",105.012820512821
"892",125
"893",5.6
"894",116.291666666667
"895",75.7457627118644
"896",133.673076923077
"897",32.9173553719008
"898",71.1920768307323
"899",19
"900",57.7123952359947
"901",74.8857142857143
"902",62.2811158798283
"903",43.125
"904",265.966981132075
"905",95.8139534883721
"906",146.703947368421
"907",14.0824282703842
"908",2.42887931034483
"909",163.664
"910",8.1875
"911",16.7962962962963
"912",184.330761812922
"913",10.5126050420168
"914",123.18776371308
"915",85.6352941176471
"916",20.2459016393443
"917",3.32296781232951
"918",50.3417721518987
"919",38.7
"920",5.93548387096774
"921",11.55
"922",48.2372881355932
"923",37.4057971014493
"924",55.5409836065574
"925",41.3703071672355
"926",59.487323943662
"927",7.37735849056604
"928",64.962962962963
"929",82.5890410958904
"930",5.1010101010101
"931",36.0582524271845
"932",166.184615384615
"933",19.56
"934",2.86315789473684
"935",57.3466666666667
"936",59.7733333333333
"937",70.1518987341772
"938",44.3823529411765
"939",50.625
"940",5.51282051282051
"941",42.7574803149606
"942",58.6796116504854
"943",109
"944",138.261538461538
"945",33.6569847856155
"946",68.6521739130435
"947",43.2079646017699
"948",15.5294117647059
"949",221.4375
"950",146.298507462687
"951",61.0892857142857
"952",97.0324675324675
"953",93.0025125628141
"954",163.219587628866
"955",56.7407407407407
"956",61.2530487804878
"957",22.3125
"958",60.4766519823789
"959",81.3720930232558
"960",359.683720930233
"961",56.1052631578947
"962",246.006220839813
"963",73.015625
"964",121.144278606965
"965",35.4285714285714
"966",62.2649253731343
"967",5.62820512820513
"968",8.25065707566745
"969",115.596774193548
"970",145.693833691519
"971",13.4307116104869
"972",32.5670103092784
"973",83.3484848484848
"974",105.04347826087
"975",179.56204379562
"976",159.229916897507
"977",42.7532467532468
"978",47.5847457627119
"979",61.5555555555556
"980",132.56976744186
"981",206.251993620415
"982",286.723269503018
"983",46.7052631578947
"984",146.766666666667
"985",226.227272727273
"986",56.485258411377
"987",77.6231884057971
"988",5.53488372093023
"989",69.3076923076923
"990",74.7653213751868
"991",109.518518518519
"992",108.084112149533
"993",127.507726269316
"994",8.37209302325581
"995",79.2258064516129
"996",54.2090909090909
"997",96.55
"998",80.3392857142857
"999",39.9144385026738
"1000",10.0365853658537
"1001",119.909482758621
"1002",5.91666666666667
"1003",4.20656506447831
"1004",16.3703703703704
"1005",165.67084078712
"1006",21.0625
"1007",62.0251256281407
"1008",226.349404761905
"1009",59.2051282051282
"1010",9.46643109540636
"1011",28.6923076923077
"1012",17.5254237288136
"1013",90.1875
"1014",115.467741935484
"1015",53.3653846153846
"1016",101.464788732394
"1017",11.7384615384615
"1018",91.7925925925926
"1019",57.5593220338983
"1020",158
"1021",18.7272727272727
"1022",37.9237288135593
"1023",69.8629032258064
"1024",90.1313131313131
"1025",137.023255813953
"1026",45.2786885245902
"1027",71.3703703703704
"1028",20.1578947368421
"1029",180.774193548387
"1030",58.8224101479915
"1031",43.6407185628742
"1032",58.2655367231638
"1033",23.5487804878049
"1034",2.45454545454545
"1035",332.597788244931
"1036",187.263343625937
"1037",92.9591836734694
"1038",28.6172839506173
"1039",84.1176470588235
"1040",18.3703703703704
"1041",72.4166666666667
"1042",6.40860215053763
"1043",48.2918032786885
"1044",111.517857142857
"1045",111.146666666667
"1046",166.96
"1047",181.994039906712
"1048",6.04263565891473
"1049",169.845599933015
"1050",13.5652173913043
"1051",21.15
"1052",89.5121951219512
"1053",4.60328113348248
"1054",46.0652173913044
"1055",9.13157894736842
"1056",46.3302217036173
"1057",25.1666666666667
"1058",160.59705145638
"1059",77.3815789473684
"1060",74.5253355704698
"1061",21.3663366336634
"1062",165.315789473684
"1063",8.6969696969697
"1064",108.161290322581
"1065",45.0833333333333
"1066",114.702127659574
"1067",13.6363636363636
"1068",18.1739130434783
"1069",91.3650793650794
"1070",28.8807413376309
"1071",61.1428571428571
"1072",49.0731707317073
"1073",155.661764705882
"1074",10.7894736842105
"1075",20.5783333333333
"1076",34.7594936708861
"1077",34.1481481481481
"1078",19.3333333333333
"1079",9.41666666666667
"1080",114.345588235294
"1081",21.3783783783784
"1082",36.68
"1083",10.2143737166324
"1084",166.177573166721
"1085",127.4
"1086",38.7407407407407
"1087",37.2095238095238
"1088",3.33482142857143
"1089",63.941429185164
"1090",63.5351351351351
"1091",8.2258064516129
"1092",113.328947368421
"1093",46.9186046511628
"1094",18.3134328358209
"1095",108.297435897436
"1096",42.0704225352113
"1097",51.703125
"1098",112.169054441261
"1099",70.6875
"1100",15.0980392156863
"1101",239.861538461538
"1102",7.06451612903226
"1103",31.3810526315789
"1104",107.155844155844
"1105",80.5510204081633
"1106",31.5151515151515
"1107",22.9333333333333
"1108",162.760563380282
"1109",57.3853211009174
"1110",196.148936170213
"1111",19.2368421052632
"1112",201.800923254472
"1113",53.6988009592326
"1114",26.1875
"1115",49.94
"1116",10.2916666666667
"1117",200.416666666667
"1118",139.564102564103
"1119",93.9090909090909
"1120",16.5789473684211
"1121",31.8636363636364
"1122",12.32
"1123",89.331550802139
"1124",46.4161554192229
"1125",24.1619318181818
"1126",15.7777777777778
"1127",118.824324324324
"1128",55.1805555555556
"1129",30.3695652173913
"1130",37.1
"1131",37.6086956521739
"1132",106.27397260274
"1133",85.6867469879518
"1134",35.5185185185185
"1135",121.545454545455
"1136",69.0603448275862
"1137",56.5333333333333
"1138",142.379310344828
"1139",133.967741935484
"1140",103.605882352941
"1141",108.841463414634
"1142",58.7297297297297
"1143",50.4615384615385
"1144",30.2258064516129
"1145",14.222972972973
"1146",153.478873239437
"1147",69.2666666666667
"1148",2.1
"1149",17.2181818181818
"1150",61.4583333333333
"1151",35
"1152",89.4461538461538
"1153",21
"1154",37.0349708576187
"1155",3.23116365190144
"1156",137.246076233184
"1157",161.151724137931
"1158",97.6610169491525
"1159",65.7386363636364
"1160",71.5952380952381
"1161",204.135135135135
"1162",216.779661016949
"1163",39.6628959276018
"1164",73.0930232558139
"1165",98.5849056603774
"1166",20.6704545454545
"1167",130.718457943925
"1168",75.9074598677998
"1169",26.4761904761905
"1170",137.421052631579
"1171",70.3150684931507
"1172",8.17647058823529
"1173",42.3583333333333
"1174",67.6842105263158
"1175",133.79746835443
"1176",48.9655172413793
"1177",37.9459459459459
"1178",44.2144177449168
"1179",175.330204142453
"1180",47.1428571428571
"1181",95.0986861033854
"1182",37.8484848484849
"1183",60.2502979737783
"1184",25.5353535353535
"1185",133.650793650794
"1186",52.9038461538462
"1187",82.9272727272727
"1188",172.908163265306
"1189",7.62162162162162
"1190",18.1294117647059
"1191",134.976744186047
"1192",15.7909090909091
"1193",55.3664717348928
"1194",102.798561151079
"1195",165.061475409836
"1196",16.3095238095238
"1197",113.779661016949
"1198",73.2857142857143
"1199",46.38
"1200",2.12145748987854
"1201",16.1333333333333
"1202",93.6835443037975
"1203",225.212417627677
"1204",81.327868852459
"1205",11.031746031746
"1206",110.28
"1207",144.824324324324
"1208",88.5430267062315
"1209",101.509878100042
"1210",98.8455882352941
"1211",92.3378378378378
"1212",35.9
"1213",17.9142857142857
"1214",43.875
"1215",107.596156755939
"1216",28.5886524822695
"1217",14.4032258064516
"1218",7.74576271186441
"1219",104.5
"1220",57.9666666666667
"1221",78.2820512820513
"1222",99.4638989169675
"1223",41.2937062937063
"1224",21.9672131147541
"1225",151.9
"1226",19.7656886715566
"1227",207.261995430312
"1228",119.375
"1229",26.3387096774194
"1230",161.068965517241
"1231",21.4375
"1232",29.9142857142857
"1233",47.1395348837209
"1234",59.3
"1235",59.0338983050847
"1236",157.045454545455
"1237",7.95121951219512
"1238",185.238709677419
"1239",18.9405940594059
"1240",101.571428571429
"1241",70.1136363636364
"1242",100.428571428571
"1243",107.981132075472
"1244",140
"1245",6.17391304347826
"1246",101.85990430622
"1247",4.69753086419753
"1248",32.1951219512195
"1249",91.6790050340539
"1250",42
"1251",116.308641975309
"1252",33.0502512562814
"1253",51
"1254",80.6410256410256
"1255",83.5555555555556
"1256",13.2830188679245
"1257",101.447368421053
"1258",20.9117647058824
"1259",156.2
"1260",150.125
"1261",88.4393939393939
"1262",53.8780487804878
"1263",6.55984752223634
"1264",91.2536466774716
"1265",7.66371681415929
"1266",22.3953692848769
"1267",44.089552238806
"1268",1.34785704115051
"1269",58.7763157894737
"1270",98.9677419354839
"1271",60.0695652173913
"1272",199.386083466437
"1273",37.0175438596491
"1274",46.6461538461538
"1275",34.1857923497268
"1276",120.002014283098
"1277",14.8333333333333
"1278",82.792349726776
"1279",172.492537313433
"1280",38.5106382978723
"1281",5.92173913043478
"1282",22.9375
"1283",43.6470588235294
"1284",2.06201550387597
"1285",13.7534246575342
"1286",78.741935483871
"1287",120.1125
"1288",45.3103448275862
"1289",19.1785714285714
"1290",160.067961165049
"1291",39.6382978723404
"1292",27.9285714285714
"1293",77.2736486486486
"1294",111.931034482759
"1295",12
"1296",16.8627450980392
"1297",42.5524475524476
"1298",11.5283018867925
"1299",24.6829268292683
"1300",4.225
"1301",39.5571428571429
"1302",93.5263157894737
"1303",121.433398058252
"1304",39.4368862275449
"1305",28.5454545454545
"1306",27.2142857142857
"1307",100.984546039923
"1308",128.178571428571
"1309",94.2727272727273
"1310",137.581395348837
"1311",85.4171428571429
"1312",56.048128342246
"1313",20.4375
"1314",37.8616236162362
"1315",15.9310344827586
"1316",32.163179365706
"1317",92.2727272727273
"1318",208.076376004947
"1319",16.5333333333333
"1320",5.83715377268386
"1321",138.137931034483
"1322",196.302083333333
"1323",10.6184210526316
"1324",81.0221878949586
